================================================================
FLIGHT 1 of 12  -  THA100_VTCC_VTBS_2025-12-23 02:02
================================================================

ROUTE: PANTA Y7 BLAFF DCT NORTA
DEP: VTCC
DEST: VTBS
ACTYPE: B77W
FL: F360
ATD: 2025-12-23 02:02:50
SID: PANT2C
DEP RWY: RW36
ARR RWY: RW19
STAR: NORT1C
APPROACH: R19

---

Timestamp,UTC,Callsign,Lat,Lon,Altitude,Speed,Direction
1766455895,2025-12-23T02:11:35Z,THA100,18.544169,99.085125,14279,399,180
1766455917,2025-12-23T02:11:57Z,THA100,18.501695,99.090637,15024,404,158
1766455940,2025-12-23T02:12:20Z,THA100,18.466855,99.118070,15777,408,141
1766455960,2025-12-23T02:12:40Z,THA100,18.436579,99.144198,16452,412,141
1766455980,2025-12-23T02:13:00Z,THA100,18.406022,99.170556,17134,415,141
1766456000,2025-12-23T02:13:20Z,THA100,18.375194,99.197135,17822,419,141
1766456020,2025-12-23T02:13:40Z,THA100,18.344093,99.223937,18516,423,141
1766456040,2025-12-23T02:14:00Z,THA100,18.312716,99.250963,19216,426,141
1766456060,2025-12-23T02:14:20Z,THA100,18.281076,99.278203,19922,430,141
1766456080,2025-12-23T02:14:40Z,THA100,18.249177,99.305653,20633,433,141
1766456100,2025-12-23T02:15:00Z,THA100,18.213625,99.327183,21350,437,162
1766456120,2025-12-23T02:15:20Z,THA100,18.173659,99.340567,22073,440,162
1766456140,2025-12-23T02:15:40Z,THA100,18.133391,99.354046,22802,443,162
1766456160,2025-12-23T02:16:00Z,THA100,18.092823,99.367619,23535,447,162
1766456180,2025-12-23T02:16:20Z,THA100,18.051950,99.381286,24274,450,162
1766456200,2025-12-23T02:16:40Z,THA100,18.010775,99.395048,25019,453,162
1766456220,2025-12-23T02:17:00Z,THA100,17.969312,99.408900,25769,456,162
1766456240,2025-12-23T02:17:20Z,THA100,17.927564,99.422840,26524,459,162
1766456260,2025-12-23T02:17:40Z,THA100,17.885527,99.436869,27284,463,162
1766456280,2025-12-23T02:18:00Z,THA100,17.843200,99.450988,28021,466,162
1766456300,2025-12-23T02:18:20Z,THA100,17.800581,99.465197,28467,469,162
1766456320,2025-12-23T02:18:40Z,THA100,17.757671,99.479496,28913,472,162
1766456340,2025-12-23T02:19:00Z,THA100,17.714467,99.493886,29359,475,162
1766456360,2025-12-23T02:19:20Z,THA100,17.670966,99.508365,29805,479,162
1766456380,2025-12-23T02:19:40Z,THA100,17.626476,99.523165,30265,494,162
1766456400,2025-12-23T02:20:00Z,THA100,17.581427,99.538143,30738,493,162
1766456420,2025-12-23T02:20:20Z,THA100,17.536468,99.553083,31210,492,162
1766456440,2025-12-23T02:20:40Z,THA100,17.491602,99.567985,31682,491,162
1766456460,2025-12-23T02:21:00Z,THA100,17.446827,99.582848,32158,490,162
1766456480,2025-12-23T02:21:20Z,THA100,17.402145,99.597673,32641,489,162
1766456500,2025-12-23T02:21:40Z,THA100,17.357558,99.612459,33124,488,162
1766456520,2025-12-23T02:22:00Z,THA100,17.313173,99.627170,33607,487,162
1766456540,2025-12-23T02:22:20Z,THA100,17.269492,99.641641,34086,486,162
1766456560,2025-12-23T02:22:40Z,THA100,17.225902,99.656074,34551,485,162
1766456580,2025-12-23T02:23:00Z,THA100,17.182403,99.670470,35016,484,162
1766456600,2025-12-23T02:23:20Z,THA100,17.138993,99.684830,35480,483,162
1766456620,2025-12-23T02:23:40Z,THA100,17.095674,99.699152,35945,482,162
1766456640,2025-12-23T02:24:00Z,THA100,17.051968,99.713595,36000,488,162
1766456660,2025-12-23T02:24:20Z,THA100,17.008188,99.728055,36000,488,162
1766456680,2025-12-23T02:24:40Z,THA100,16.964407,99.742509,36000,488,162
1766456700,2025-12-23T02:25:00Z,THA100,16.920625,99.756956,36000,488,162
1766456720,2025-12-23T02:25:20Z,THA100,16.876841,99.771397,36000,488,162
1766456740,2025-12-23T02:25:40Z,THA100,16.833056,99.785830,36000,488,162
1766456760,2025-12-23T02:26:00Z,THA100,16.789270,99.800258,36000,488,162
1766456780,2025-12-23T02:26:20Z,THA100,16.745483,99.814678,36000,488,162
1766456800,2025-12-23T02:26:40Z,THA100,16.701695,99.829092,36000,488,162
1766456820,2025-12-23T02:27:00Z,THA100,16.657905,99.843499,36000,488,162
1766456840,2025-12-23T02:27:20Z,THA100,16.614114,99.857900,36000,488,162
1766456860,2025-12-23T02:27:40Z,THA100,16.570322,99.872294,36000,488,162
1766456880,2025-12-23T02:28:00Z,THA100,16.526529,99.886682,36000,488,162
1766456900,2025-12-23T02:28:20Z,THA100,16.482735,99.901063,36000,488,162
1766456920,2025-12-23T02:28:40Z,THA100,16.438940,99.915438,36000,488,162
1766456940,2025-12-23T02:29:00Z,THA100,16.395143,99.929806,36000,488,162
1766456960,2025-12-23T02:29:20Z,THA100,16.351345,99.944168,36000,488,162
1766456980,2025-12-23T02:29:40Z,THA100,16.307567,99.958593,36000,488,162
1766457000,2025-12-23T02:30:00Z,THA100,16.263799,99.973044,36000,488,162
1766457020,2025-12-23T02:30:20Z,THA100,16.220029,99.987489,36000,488,162
1766457040,2025-12-23T02:30:40Z,THA100,16.176258,100.001928,36000,488,162
1766457060,2025-12-23T02:31:00Z,THA100,16.132486,100.016361,36000,488,162
1766457080,2025-12-23T02:31:20Z,THA100,16.088713,100.030787,36000,488,162
1766457100,2025-12-23T02:31:40Z,THA100,16.044938,100.045207,36000,488,162
1766457120,2025-12-23T02:32:00Z,THA100,16.001601,100.059476,35518,483,162
1766457140,2025-12-23T02:32:20Z,THA100,15.958193,100.073762,34994,484,162
1766457160,2025-12-23T02:32:40Z,THA100,15.914680,100.088076,35979,485,162
1766457180,2025-12-23T02:33:00Z,THA100,15.871063,100.102418,35667,486,162
1766457200,2025-12-23T02:33:20Z,THA100,15.824633,100.117678,34992,488,162
1766457220,2025-12-23T02:33:40Z,THA100,15.771538,100.135119,34221,489,162
1766457240,2025-12-23T02:34:00Z,THA100,15.718307,100.152595,33447,490,162
1766457260,2025-12-23T02:34:20Z,THA100,15.664938,100.170106,32672,492,162
1766457280,2025-12-23T02:34:40Z,THA100,15.611425,100.187656,31894,493,162
1766457300,2025-12-23T02:35:00Z,THA100,15.557767,100.205243,31114,494,162
1766457320,2025-12-23T02:35:20Z,THA100,15.505096,100.222497,30349,464,162
1766457340,2025-12-23T02:35:40Z,THA100,15.454833,100.238954,29619,460,162
1766457360,2025-12-23T02:36:00Z,THA100,15.405044,100.255247,28895,456,162
1766457380,2025-12-23T02:36:20Z,THA100,15.355723,100.271379,28179,451,162
1766457400,2025-12-23T02:36:40Z,THA100,15.306861,100.287353,27469,447,162
1766457420,2025-12-23T02:37:00Z,THA100,15.260882,100.306693,26778,416,149
1766457440,2025-12-23T02:37:20Z,THA100,15.220164,100.331723,26121,412,149
1766457460,2025-12-23T02:37:40Z,THA100,15.179864,100.356485,25471,408,149
1766457480,2025-12-23T02:38:00Z,THA100,15.139963,100.380991,24828,403,149
1766457500,2025-12-23T02:38:20Z,THA100,15.100448,100.405248,24190,400,149
1766457520,2025-12-23T02:38:40Z,THA100,15.061311,100.429264,23560,396,149
1766457540,2025-12-23T02:39:00Z,THA100,15.023347,100.452549,22948,352,149
1766457560,2025-12-23T02:39:20Z,THA100,14.988872,100.473686,22392,349,149
1766457580,2025-12-23T02:39:40Z,THA100,14.954724,100.494615,21841,346,149
1766457600,2025-12-23T02:40:00Z,THA100,14.920896,100.515340,21296,343,149
1766457620,2025-12-23T02:40:20Z,THA100,14.887367,100.535873,20756,340,149
1766457640,2025-12-23T02:40:40Z,THA100,14.854115,100.556231,20220,337,149
1766457660,2025-12-23T02:41:00Z,THA100,14.821133,100.576415,19688,334,149
1766457680,2025-12-23T02:41:20Z,THA100,14.788418,100.596429,19161,332,149
1766457700,2025-12-23T02:41:40Z,THA100,14.755964,100.616276,18638,329,149
1766457720,2025-12-23T02:42:00Z,THA100,14.723712,100.635861,18119,326,152
1766457740,2025-12-23T02:42:20Z,THA100,14.688620,100.648312,18000,326,163
1766457760,2025-12-23T02:42:40Z,THA100,14.653024,100.659277,17926,325,163
1766457780,2025-12-23T02:43:00Z,THA100,14.619430,100.669621,17440,285,163
1766457800,2025-12-23T02:43:20Z,THA100,14.588320,100.679198,16990,283,163
1766457820,2025-12-23T02:43:40Z,THA100,14.557449,100.688699,16544,281,163
1766457840,2025-12-23T02:44:00Z,THA100,14.526815,100.698126,16101,279,163
1766457860,2025-12-23T02:44:20Z,THA100,14.496413,100.707479,15662,277,163
1766457880,2025-12-23T02:44:40Z,THA100,14.466224,100.716763,15225,276,163
1766457900,2025-12-23T02:45:00Z,THA100,14.435610,100.719693,14792,274,194
1766457920,2025-12-23T02:45:20Z,THA100,14.405490,100.711744,14361,272,194
1766457940,2025-12-23T02:45:40Z,THA100,14.375565,100.703849,13933,270,194
1766457960,2025-12-23T02:46:00Z,THA100,14.345833,100.696007,13508,268,194
1766457980,2025-12-23T02:46:20Z,THA100,14.316290,100.688217,13086,267,194
1766458000,2025-12-23T02:46:40Z,THA100,14.286935,100.680479,12666,265,194
1766458020,2025-12-23T02:47:00Z,THA100,14.257763,100.672791,12249,263,194
1766458040,2025-12-23T02:47:20Z,THA100,14.228771,100.665155,11834,262,194
1766458060,2025-12-23T02:47:40Z,THA100,14.202904,100.658345,11465,213,194
1766458080,2025-12-23T02:48:00Z,THA100,14.179421,100.652165,11129,212,194
1766458100,2025-12-23T02:48:20Z,THA100,14.156082,100.646023,10795,211,194
1766458120,2025-12-23T02:48:40Z,THA100,14.132884,100.639920,10464,210,194
1766458140,2025-12-23T02:49:00Z,THA100,14.109819,100.633853,10134,209,194
1766458160,2025-12-23T02:49:20Z,THA100,14.086867,100.627817,9806,208,194
1766458180,2025-12-23T02:49:40Z,THA100,14.064027,100.621811,9479,207,194
1766458200,2025-12-23T02:50:00Z,THA100,14.041297,100.615836,9154,206,194
1766458220,2025-12-23T02:50:20Z,THA100,14.018677,100.609891,8831,205,194
1766458241,2025-12-23T02:50:41Z,THA100,13.995072,100.612843,8485,204,142
1766458265,2025-12-23T02:51:05Z,THA100,13.984697,100.638000,8109,203,105
1766458285,2025-12-23T02:51:25Z,THA100,13.978748,100.660748,7791,202,105
1766458305,2025-12-23T02:51:45Z,THA100,13.972824,100.683389,7474,201,105
1766458325,2025-12-23T02:52:05Z,THA100,13.968012,100.706096,7158,200,88
1766458345,2025-12-23T02:52:25Z,THA100,13.980850,100.723721,6844,199,22
1766458365,2025-12-23T02:52:45Z,THA100,14.002669,100.729641,6532,198,15
1766458385,2025-12-23T02:53:05Z,THA100,14.024426,100.735408,6220,197,15
1766458405,2025-12-23T02:53:25Z,THA100,14.039405,100.750770,5910,196,79
1766458425,2025-12-23T02:53:45Z,THA100,14.035809,100.773021,5602,195,105
1766458445,2025-12-23T02:54:05Z,THA100,14.029930,100.794922,5295,194,105
1766458465,2025-12-23T02:54:25Z,THA100,14.024076,100.816726,4989,194,105
1766458485,2025-12-23T02:54:45Z,THA100,14.014995,100.836758,4685,193,138
1766458505,2025-12-23T02:55:05Z,THA100,13.994423,100.840707,4382,192,194
1766458525,2025-12-23T02:55:25Z,THA100,13.973318,100.835145,4080,191,194
1766458545,2025-12-23T02:55:45Z,THA100,13.952304,100.829608,3780,190,194
1766458565,2025-12-23T02:56:05Z,THA100,13.931378,100.824096,3480,189,194
1766458585,2025-12-23T02:56:25Z,THA100,13.910542,100.818607,3183,188,194
1766458605,2025-12-23T02:56:45Z,THA100,13.889792,100.813142,2886,188,194
1766458625,2025-12-23T02:57:05Z,THA100,13.869128,100.807700,2590,187,194
1766458645,2025-12-23T02:57:25Z,THA100,13.848550,100.802283,2296,186,194
1766458665,2025-12-23T02:57:45Z,THA100,13.828056,100.796889,2003,185,194
1766458685,2025-12-23T02:58:05Z,THA100,13.807645,100.791519,1711,184,194
1766458705,2025-12-23T02:58:25Z,THA100,13.787318,100.786171,1421,184,194
1766458725,2025-12-23T02:58:45Z,THA100,13.767071,100.780845,1129,183,194
1766458745,2025-12-23T02:59:05Z,THA100,13.746906,100.775543,827,182,194
1766458765,2025-12-23T02:59:25Z,THA100,13.726821,100.770262,527,181,194
1766458785,2025-12-23T02:59:45Z,THA100,13.706815,100.765003,227,181,194
1766458800,2025-12-23T03:00:00Z,THA100,13.691862,100.761072,4,180,194


================================================================
FLIGHT 2 of 12  -  SIA101_VTCL_VTBS_2025-12-23 02:07
================================================================

ROUTE: VENAG W23 PSL Y28 BLAFF DCT NORTA
DEP: VTCL
DEST: VTBS
ACTYPE: A320
FL: F320
ATD: 2025-12-23 02:07:52
SID: VENA1C
DEP RWY: RW36
ARR RWY: RW19
STAR: NORT1C
APPROACH: R19

---

Timestamp,UTC,Callsign,Lat,Lon,Altitude,Speed,Direction
1766455672,2025-12-23T02:07:52Z,SIA101,18.263236,99.504819,814,202,355
1766455692,2025-12-23T02:08:12Z,SIA101,18.283068,99.503157,1540,204,355
1766455712,2025-12-23T02:08:32Z,SIA101,18.303094,99.501479,2158,206,355
1766455732,2025-12-23T02:08:52Z,SIA101,18.323285,99.499786,2700,208,355
1766455752,2025-12-23T02:09:12Z,SIA101,18.343509,99.500033,3240,210,22
1766455772,2025-12-23T02:09:32Z,SIA101,18.355878,99.515983,3778,211,80
1766455792,2025-12-23T02:09:52Z,SIA101,18.357143,99.537665,4422,213,87
1766455812,2025-12-23T02:10:12Z,SIA101,18.358321,99.559581,5141,215,87
1766455832,2025-12-23T02:10:32Z,SIA101,18.359510,99.581729,5860,218,87
1766455852,2025-12-23T02:10:52Z,SIA101,18.360710,99.604130,6698,220,87
1766455872,2025-12-23T02:11:12Z,SIA101,18.361922,99.626819,7564,223,87
1766455892,2025-12-23T02:11:32Z,SIA101,18.363148,99.649802,8427,226,87
1766455912,2025-12-23T02:11:52Z,SIA101,18.364386,99.673083,9285,229,87
1766455932,2025-12-23T02:12:12Z,SIA101,18.365638,99.696666,10130,232,87
1766455952,2025-12-23T02:12:32Z,SIA101,18.360215,99.719587,10908,270,133
1766455972,2025-12-23T02:12:52Z,SIA101,18.335862,99.728379,11686,273,173
1766455992,2025-12-23T02:13:12Z,SIA101,18.309210,99.731577,12429,276,173
1766456012,2025-12-23T02:13:32Z,SIA101,18.282264,99.734809,13149,279,173
1766456032,2025-12-23T02:13:52Z,SIA101,18.255023,99.738075,13868,282,173
1766456052,2025-12-23T02:14:12Z,SIA101,18.223965,99.740027,14539,357,191
1766456072,2025-12-23T02:14:32Z,SIA101,18.191332,99.726660,15199,360,203
1766456092,2025-12-23T02:14:52Z,SIA101,18.158630,99.712381,15859,364,203
1766456112,2025-12-23T02:15:12Z,SIA101,18.125614,99.697972,16467,367,203
1766456132,2025-12-23T02:15:32Z,SIA101,18.092302,99.683440,17062,371,203
1766456152,2025-12-23T02:15:52Z,SIA101,18.058692,99.668783,17656,374,203
1766456172,2025-12-23T02:16:12Z,SIA101,18.024642,99.654402,18231,377,195
1766456192,2025-12-23T02:16:32Z,SIA101,17.988208,99.655302,18779,380,161
1766456212,2025-12-23T02:16:52Z,SIA101,17.954609,99.672297,19327,384,153
1766456232,2025-12-23T02:17:12Z,SIA101,17.920976,99.690007,19875,387,153
1766456252,2025-12-23T02:17:32Z,SIA101,17.887069,99.707851,20387,390,153
1766456272,2025-12-23T02:17:52Z,SIA101,17.852899,99.725823,20888,393,153
1766456292,2025-12-23T02:18:12Z,SIA101,17.818468,99.743924,21390,396,153
1766456312,2025-12-23T02:18:32Z,SIA101,17.783771,99.762157,21891,399,153
1766456332,2025-12-23T02:18:52Z,SIA101,17.748816,99.780520,22351,401,153
1766456352,2025-12-23T02:19:12Z,SIA101,17.713619,99.799001,22799,404,153
1766456372,2025-12-23T02:19:32Z,SIA101,17.678179,99.817602,23247,407,153
1766456392,2025-12-23T02:19:52Z,SIA101,17.642493,99.836324,23695,410,153
1766456412,2025-12-23T02:20:12Z,SIA101,17.606562,99.855166,24127,412,153
1766456432,2025-12-23T02:20:32Z,SIA101,17.570402,99.874119,24525,415,153
1766456452,2025-12-23T02:20:52Z,SIA101,17.534019,99.893180,24922,418,153
1766456472,2025-12-23T02:21:12Z,SIA101,17.497411,99.912351,25319,420,153
1766456492,2025-12-23T02:21:32Z,SIA101,17.460577,99.931631,25717,423,153
1766456512,2025-12-23T02:21:52Z,SIA101,17.423516,99.951022,26102,425,153
1766456532,2025-12-23T02:22:12Z,SIA101,17.386243,99.970514,26457,428,153
1766456552,2025-12-23T02:22:32Z,SIA101,17.348763,99.990106,26811,430,153
1766456572,2025-12-23T02:22:52Z,SIA101,17.311075,100.009797,27166,432,153
1766456592,2025-12-23T02:23:12Z,SIA101,17.273177,100.029588,27521,435,153
1766456612,2025-12-23T02:23:32Z,SIA101,17.235068,100.049481,27876,437,153
1766456632,2025-12-23T02:23:52Z,SIA101,17.195336,100.070210,28214,463,153
1766456652,2025-12-23T02:24:12Z,SIA101,17.154856,100.091319,28544,463,153
1766456672,2025-12-23T02:24:32Z,SIA101,17.114432,100.112389,28874,462,153
1766456692,2025-12-23T02:24:52Z,SIA101,17.074062,100.133420,29204,461,153
1766456712,2025-12-23T02:25:12Z,SIA101,17.033747,100.154412,29534,461,153
1766456732,2025-12-23T02:25:32Z,SIA101,16.993487,100.175366,29864,460,153
1766456752,2025-12-23T02:25:52Z,SIA101,16.953282,100.196280,30191,459,153
1766456772,2025-12-23T02:26:12Z,SIA101,16.913131,100.217156,30517,459,153
1766456792,2025-12-23T02:26:32Z,SIA101,16.873036,100.237994,30843,458,153
1766456812,2025-12-23T02:26:52Z,SIA101,16.832995,100.258794,31169,457,153
1766456835,2025-12-23T02:27:15Z,SIA101,16.785414,100.283131,31556,457,160
1766456857,2025-12-23T02:27:37Z,SIA101,16.738993,100.291507,31903,456,180
1766456877,2025-12-23T02:27:57Z,SIA101,16.695966,100.291675,32000,456,180
1766456897,2025-12-23T02:28:17Z,SIA101,16.653601,100.291839,32000,456,180
1766456917,2025-12-23T02:28:37Z,SIA101,16.611236,100.292004,32000,456,180
1766456937,2025-12-23T02:28:57Z,SIA101,16.568871,100.292168,32000,456,180
1766456957,2025-12-23T02:29:17Z,SIA101,16.526506,100.292333,32000,456,180
1766456977,2025-12-23T02:29:37Z,SIA101,16.484141,100.292497,32000,456,180
1766456997,2025-12-23T02:29:57Z,SIA101,16.441775,100.292661,32000,456,180
1766457017,2025-12-23T02:30:17Z,SIA101,16.399409,100.292826,32000,456,180
1766457037,2025-12-23T02:30:37Z,SIA101,16.357043,100.292990,32000,456,180
1766457057,2025-12-23T02:30:57Z,SIA101,16.314677,100.293154,32000,456,180
1766457077,2025-12-23T02:31:17Z,SIA101,16.272311,100.293318,32000,456,180
1766457097,2025-12-23T02:31:37Z,SIA101,16.229944,100.293495,32000,456,180
1766457117,2025-12-23T02:31:57Z,SIA101,16.187578,100.293674,32000,456,180
1766457137,2025-12-23T02:32:17Z,SIA101,16.145211,100.293852,32000,456,180
1766457157,2025-12-23T02:32:37Z,SIA101,16.102844,100.294031,32000,456,180
1766457177,2025-12-23T02:32:57Z,SIA101,16.060477,100.294209,32000,456,180
1766457197,2025-12-23T02:33:17Z,SIA101,16.018110,100.294387,32000,456,180
1766457217,2025-12-23T02:33:37Z,SIA101,15.975742,100.294566,32000,456,180
1766457237,2025-12-23T02:33:57Z,SIA101,15.933375,100.294744,32000,456,180
1766457257,2025-12-23T02:34:17Z,SIA101,15.891007,100.294922,32000,456,180
1766457277,2025-12-23T02:34:37Z,SIA101,15.848639,100.295100,32000,456,180
1766457297,2025-12-23T02:34:57Z,SIA101,15.806271,100.295278,32000,456,180
1766457317,2025-12-23T02:35:17Z,SIA101,15.763903,100.295456,32000,456,180
1766457337,2025-12-23T02:35:37Z,SIA101,15.721534,100.295634,32000,456,180
1766457357,2025-12-23T02:35:57Z,SIA101,15.679166,100.295811,32000,456,180
1766457377,2025-12-23T02:36:17Z,SIA101,15.636797,100.295989,32000,456,180
1766457397,2025-12-23T02:36:37Z,SIA101,15.594428,100.296167,32000,456,180
1766457417,2025-12-23T02:36:57Z,SIA101,15.552059,100.296344,32000,456,180
1766457437,2025-12-23T02:37:17Z,SIA101,15.509690,100.296522,31765,456,180
1766457457,2025-12-23T02:37:37Z,SIA101,15.467320,100.296699,31106,456,180
1766457477,2025-12-23T02:37:57Z,SIA101,15.424951,100.296876,30446,456,180
1766457497,2025-12-23T02:38:17Z,SIA101,15.382581,100.297054,29787,456,180
1766457517,2025-12-23T02:38:37Z,SIA101,15.340211,100.297231,29128,456,180
1766457537,2025-12-23T02:38:57Z,SIA101,15.290212,100.297440,28350,426,180
1766457557,2025-12-23T02:39:17Z,SIA101,15.244355,100.316854,27563,421,149
1766457577,2025-12-23T02:39:37Z,SIA101,15.201472,100.343210,26786,416,149
1766457597,2025-12-23T02:39:57Z,SIA101,15.159091,100.369244,26018,411,149
1766457617,2025-12-23T02:40:17Z,SIA101,15.117200,100.394966,25259,406,149
1766457637,2025-12-23T02:40:37Z,SIA101,15.075786,100.420383,24509,401,149
1766457657,2025-12-23T02:40:57Z,SIA101,15.035881,100.444862,23786,356,149
1766457677,2025-12-23T02:41:17Z,SIA101,14.999524,100.467156,23128,353,149
1766457697,2025-12-23T02:41:37Z,SIA101,14.963548,100.489208,22476,349,149
1766457717,2025-12-23T02:41:57Z,SIA101,14.927930,100.511031,21831,346,149
1766457737,2025-12-23T02:42:17Z,SIA101,14.892663,100.532631,21192,342,149
1766457757,2025-12-23T02:42:37Z,SIA101,14.857739,100.554012,20560,339,149
1766457777,2025-12-23T02:42:57Z,SIA101,14.823151,100.575180,19934,336,149
1766457797,2025-12-23T02:43:17Z,SIA101,14.788891,100.596139,19313,332,149
1766457817,2025-12-23T02:43:37Z,SIA101,14.754953,100.616894,18699,329,149
1766457837,2025-12-23T02:43:57Z,SIA101,14.721220,100.637249,18090,326,152
1766457857,2025-12-23T02:44:17Z,SIA101,14.684310,100.649640,18000,326,163
1766457877,2025-12-23T02:44:37Z,SIA101,14.647088,100.661105,18000,326,163
1766457897,2025-12-23T02:44:57Z,SIA101,14.613373,100.671486,18000,288,163
1766457917,2025-12-23T02:45:17Z,SIA101,14.580501,100.681604,18000,288,163
1766457937,2025-12-23T02:45:37Z,SIA101,14.547629,100.691721,18000,288,163
1766457957,2025-12-23T02:45:57Z,SIA101,14.514766,100.701833,17890,287,163
1766457977,2025-12-23T02:46:17Z,SIA101,14.482096,100.711882,17359,285,163
1766457997,2025-12-23T02:46:37Z,SIA101,14.449514,100.721047,16832,282,174
1766458017,2025-12-23T02:46:57Z,SIA101,14.416716,100.714707,16310,280,194
1766458037,2025-12-23T02:47:17Z,SIA101,14.384477,100.706200,15792,278,194
1766458057,2025-12-23T02:47:37Z,SIA101,14.352493,100.697764,15279,276,194
1766458077,2025-12-23T02:47:57Z,SIA101,14.320758,100.689395,14769,274,194
1766458097,2025-12-23T02:48:17Z,SIA101,14.289269,100.681094,14263,272,194
1766458117,2025-12-23T02:48:37Z,SIA101,14.258021,100.672859,13761,269,194
1766458137,2025-12-23T02:48:57Z,SIA101,14.227008,100.664691,13263,267,194
1766458157,2025-12-23T02:49:17Z,SIA101,14.199609,100.657478,12823,218,194
1766458177,2025-12-23T02:49:37Z,SIA101,14.174547,100.650882,12420,216,194
1766458197,2025-12-23T02:49:57Z,SIA101,14.149669,100.644336,12020,215,194
1766458217,2025-12-23T02:50:17Z,SIA101,14.124947,100.637832,11623,214,194
1766458237,2025-12-23T02:50:37Z,SIA101,14.100373,100.631368,11228,213,194
1766458257,2025-12-23T02:50:57Z,SIA101,14.075945,100.624945,10836,211,194
1766458277,2025-12-23T02:51:17Z,SIA101,14.051661,100.618561,10446,210,194
1766458297,2025-12-23T02:51:37Z,SIA101,14.027519,100.612215,10058,209,194
1766458317,2025-12-23T02:51:57Z,SIA101,14.003301,100.608520,9673,208,167
1766458337,2025-12-23T02:52:17Z,SIA101,13.987763,100.626275,9289,206,105
1766458357,2025-12-23T02:52:37Z,SIA101,13.981426,100.650508,8908,205,105
1766458377,2025-12-23T02:52:57Z,SIA101,13.975123,100.674602,8529,204,105
1766458397,2025-12-23T02:53:17Z,SIA101,13.968853,100.698559,8152,203,105
1766458418,2025-12-23T02:53:38Z,SIA101,13.976872,100.721651,7753,202,36
1766458442,2025-12-23T02:54:02Z,SIA101,14.003933,100.729976,7312,200,15
1766458463,2025-12-23T02:54:23Z,SIA101,14.028212,100.736700,6920,199,22
1766458484,2025-12-23T02:54:44Z,SIA101,14.039779,100.757161,6537,198,93
1766458507,2025-12-23T02:55:07Z,SIA101,14.032884,100.783919,6116,197,105
1766458527,2025-12-23T02:55:27Z,SIA101,14.026686,100.807007,5753,196,105
1766458548,2025-12-23T02:55:48Z,SIA101,14.019443,100.831308,5366,195,118
1766458568,2025-12-23T02:56:08Z,SIA101,13.999848,100.841810,5003,194,182
1766458592,2025-12-23T02:56:32Z,SIA101,13.973673,100.835239,4584,192,194
1766458612,2025-12-23T02:56:52Z,SIA101,13.951530,100.829404,4228,191,194
1766458632,2025-12-23T02:57:12Z,SIA101,13.929499,100.823601,3874,190,194
1766458652,2025-12-23T02:57:32Z,SIA101,13.907580,100.817827,3522,189,194
